X	Y
0.805566	0.049503
0.806557	0.049306
0.807548	0.04916
0.808539	0.049097
0.80953	0.049094
0.810521	0.049013
0.811511	0.04886
0.812502	0.048763
0.813493	0.048747
0.814484	0.048803
0.815475	0.048867
0.816466	0.048829
0.817456	0.048715
0.818447	0.048693
0.819438	0.048789
0.820429	0.048882
0.82142	0.048925
0.822411	0.048948
0.823402	0.048992
0.824392	0.049059
0.825383	0.049058
0.826374	0.048943
0.827365	0.048741
0.828356	0.048573
0.829347	0.048547
0.830338	0.048609
0.831328	0.048676
0.832319	0.04877
0.83331	0.048887
0.834301	0.04896
0.835292	0.048979
0.836283	0.049009
0.837274	0.049079
0.838264	0.04918
0.839255	0.049315
0.840246	0.049518
0.841237	0.049758
0.842228	0.049946
0.843219	0.050063
0.84421	0.05013
0.8452	0.050081
0.846191	0.049937
0.847182	0.049793
0.848173	0.049705
0.849164	0.049633
0.850155	0.049586
0.851146	0.049592
0.852136	0.04964
0.853127	0.049691
0.854118	0.04969
0.855109	0.049667
0.8561	0.049725
0.857091	0.049825
0.858082	0.049869
0.859072	0.049866
0.860063	0.049887
0.861054	0.049915
0.862045	0.049942
0.863036	0.049973
0.864027	0.049977
0.865018	0.049927
0.866008	0.049926
0.866999	0.05012
0.86799	0.050431
0.868981	0.050639
0.869972	0.050676
0.870963	0.050584
0.871954	0.050557
0.872944	0.050685
0.873935	0.050801
0.874926	0.050789
0.875917	0.050716
0.876908	0.050671
0.877899	0.050727
0.87889	0.050853
0.87988	0.051059
0.880871	0.051318
0.881862	0.051478
0.882853	0.051477
0.883844	0.051413
0.884835	0.051409
0.885826	0.051491
0.886816	0.051576
0.887807	0.051634
0.888798	0.051672
0.889789	0.051677
0.89078	0.051622
0.891771	0.051576
0.892762	0.051627
0.893752	0.05172
0.894743	0.051782
0.895734	0.051828
0.896725	0.051898
0.897716	0.051958
0.898707	0.051922
0.899698	0.051833
0.900688	0.051773
0.901679	0.051757
0.90267	0.051793
0.903661	0.051861
0.904652	0.051885
0.905643	0.051895
0.906634	0.052025
0.907624	0.052292
0.908615	0.052517
0.909606	0.0526
0.910597	0.052548
0.911588	0.052437
0.912579	0.052325
0.91357	0.052251
0.91456	0.052248
0.915551	0.052295
0.916542	0.052322
0.917533	0.052286
0.918524	0.052221
0.919515	0.052222
0.920506	0.052309
0.921496	0.052408
0.922487	0.052417
0.923478	0.052326
0.924469	0.052135
0.92546	0.051892
0.926451	0.051739
0.927442	0.051699
0.928432	0.051687
0.929423	0.051754
0.930414	0.051898
0.931405	0.052026
0.932396	0.052057
0.933387	0.052007
0.934378	0.051987
0.935368	0.052022
0.936359	0.052003
0.93735	0.051875
0.938341	0.051645
0.939332	0.051435
0.940323	0.051357
0.941314	0.051351
0.942304	0.051291
0.943295	0.051138
0.944286	0.050972
0.945277	0.050889
0.946268	0.050854
0.947259	0.050822
0.94825	0.050749
0.94924	0.050643
0.950231	0.050625
0.951222	0.050723
0.952213	0.050818
0.953204	0.050852
0.954195	0.05079
0.955186	0.050718
0.956176	0.050782
0.957167	0.050927
0.958158	0.050973
0.959149	0.050838
0.96014	0.050541
0.961131	0.050208
0.962122	0.049925
0.963112	0.04966
0.964103	0.049424
0.965094	0.049282
0.966085	0.049228
0.967076	0.049239
0.968067	0.049288
0.969058	0.049328
0.970048	0.049327
0.971039	0.049296
0.97203	0.049257
0.973021	0.049253
0.974012	0.04929
0.975003	0.049278
0.975994	0.04915
0.976984	0.048939
0.977975	0.048771
0.978966	0.048746
0.979957	0.048791
0.980948	0.048774
0.981939	0.048679
0.98293	0.048519
0.98392	0.048239
0.984911	0.0478
0.985902	0.047285
0.986893	0.046849
0.987884	0.046566
0.988875	0.046484
0.989866	0.046587
0.990856	0.046747
0.991847	0.046851
0.992838	0.046875
0.993829	0.046922
0.99482	0.047055
0.995811	0.047168
0.996801	0.04714
0.997792	0.046999
0.998783	0.046915
0.999774	0.046956
1.000765	0.046986
1.001756	0.046987
1.002747	0.047028
1.003737	0.047069
1.004728	0.047058
1.005719	0.047021
1.00671	0.046915
1.007701	0.04666
1.008692	0.04623
1.009683	0.045847
1.010673	0.045704
1.011664	0.045684
1.012655	0.045664
1.013646	0.045635
1.014637	0.045569
1.015628	0.045519
1.016619	0.045506
1.017609	0.045421
1.0186	0.04517
1.019591	0.044783
1.020582	0.044313
1.021573	0.043918
1.022564	0.04374
1.023555	0.043693
1.024545	0.04369
1.025536	0.043756
1.026527	0.043923
1.027518	0.044168
1.028509	0.04441
1.0295	0.044578
1.030491	0.044726
1.031481	0.044918
1.032472	0.045105
1.033463	0.04524
1.034454	0.045384
1.035445	0.045575
1.036436	0.045743
1.037427	0.045786
1.038417	0.045684
1.039408	0.045563
1.040399	0.045615
1.04139	0.045929
1.042381	0.046366
1.043372	0.046703
1.044363	0.046895
1.045353	0.046983
1.046344	0.046945
1.047335	0.046865
1.048326	0.04691
1.049317	0.047061
1.050308	0.047144
1.051299	0.047088
1.052289	0.046882
1.05328	0.046663
1.054271	0.046612
1.055262	0.046748
1.056253	0.046983
1.057244	0.047192
1.058235	0.047296
1.059225	0.04734
1.060216	0.047358
1.061207	0.047374
1.062198	0.047427
1.063189	0.047581
1.06418	0.047736
1.065171	0.047718
1.066161	0.047659
1.067152	0.047757
1.068143	0.047917
1.069134	0.048007
1.070125	0.047986
1.071116	0.04799
1.072107	0.048137
1.073097	0.048349
1.074088	0.048547
1.075079	0.048723
1.07607	0.048812
1.077061	0.048807
1.078052	0.048762
1.079043	0.04875
1.080033	0.048754
1.081024	0.048694
1.082015	0.048581
1.083006	0.048488
1.083997	0.048408
1.084988	0.048369
1.085979	0.04845
1.086969	0.048654
1.08796	0.048932
1.088951	0.049231
1.089942	0.049454
1.090933	0.049577
1.091924	0.049616
1.092915	0.049565
1.093905	0.049442
1.094896	0.049309
1.095887	0.049171
1.096878	0.049004
1.097869	0.048861
1.09886	0.048805
1.099851	0.048852
1.100841	0.048965
1.101832	0.04904
1.102823	0.049016
1.103814	0.048947
1.104805	0.04897
1.105796	0.049072
1.106787	0.049136
1.107777	0.049194
1.108768	0.049362
1.109759	0.049594
1.11075	0.049739
1.111741	0.049741
1.112732	0.049742
1.113723	0.049849
1.114713	0.049974
1.115704	0.050028
1.116695	0.050031
1.117686	0.050006
1.118677	0.049956
1.119668	0.049934
1.120659	0.049999
1.121649	0.050137
1.12264	0.050299
1.123631	0.050452
1.124622	0.050579
1.125613	0.050654
1.126604	0.050629
1.127595	0.050491
1.128585	0.050369
1.129576	0.050389
1.130567	0.0505
1.131558	0.050618
1.132549	0.050727
1.13354	0.050865
1.134531	0.051061
1.135521	0.051246
1.136512	0.051358
1.137503	0.051394
1.138494	0.05139
1.139485	0.051445
1.140476	0.051628
1.141467	0.051851
1.142457	0.051999
1.143448	0.052056
1.144439	0.052054
1.14543	0.052015
1.146421	0.051947
1.147412	0.051862
1.148403	0.051785
1.149393	0.051758
1.150384	0.051746
1.151375	0.051749
1.152366	0.051886
1.153357	0.052174
1.154348	0.052486
1.155339	0.052756
1.156329	0.053028
1.15732	0.053333
1.158311	0.053627
1.159302	0.053852
1.160293	0.054011
1.161284	0.054133
1.162275	0.054198
1.163265	0.054194
1.164256	0.054246
1.165247	0.054427
1.166238	0.054605
1.167229	0.054692
1.16822	0.054696
1.169211	0.054687
1.170201	0.054757
1.171192	0.054899
1.172183	0.055056
1.173174	0.055242
1.174165	0.055458
1.175156	0.055725
1.176146	0.056035
1.177137	0.056316
1.178128	0.056516
1.179119	0.056647
1.18011	0.056718
1.181101	0.056738
1.182092	0.05673
1.183082	0.056702
1.184073	0.056701
1.185064	0.056811
1.186055	0.057006
1.187046	0.057155
1.188037	0.057188
1.189028	0.05719
1.190018	0.057267
1.191009	0.057402
1.192	0.057538
1.192991	0.057668
1.193982	0.057788
1.194973	0.057893
1.195964	0.058034
1.196954	0.058305
1.197945	0.058689
1.198936	0.059059
1.199927	0.059353
1.200918	0.059613
1.201909	0.059845
1.2029	0.060041
1.20389	0.060197
1.204881	0.060261
1.205872	0.060263
1.206863	0.060288
1.207854	0.060359
1.208845	0.060453
1.209836	0.060481
1.210826	0.060413
1.211817	0.060396
1.212808	0.060493
1.213799	0.060604
1.21479	0.060687
1.215781	0.060765
1.216772	0.060811
1.217762	0.060842
1.218753	0.060928
1.219744	0.061038
1.220735	0.061111
1.221726	0.061216
1.222717	0.061342
1.223708	0.061427
1.224698	0.061483
1.225689	0.061533
1.22668	0.061593
1.227671	0.061658
1.228662	0.061657
1.229653	0.061548
1.230644	0.061385
1.231634	0.061276
1.232625	0.06126
1.233616	0.061309
1.234607	0.061387
1.235598	0.061498
1.236589	0.0616
1.23758	0.061651
1.23857	0.061643
1.239561	0.061576
1.240552	0.0615
1.241543	0.061444
1.242534	0.061424
1.243525	0.06152
1.244516	0.061665
1.245506	0.061725
1.246497	0.061666
1.247488	0.061557
1.248479	0.061496
1.24947	0.061486
1.250461	0.061483
1.251452	0.061513
1.252442	0.061596
1.253433	0.061677
1.254424	0.0617
1.255415	0.06165
1.256406	0.06158
1.257397	0.061601
1.258388	0.061735
1.259378	0.061883
1.260369	0.061897
1.26136	0.061779
1.262351	0.061713
1.263342	0.061783
1.264333	0.061875
1.265324	0.061906
1.266314	0.061841
1.267305	0.061715
1.268296	0.061636
1.269287	0.061634
1.270278	0.061665
1.271269	0.06176
1.27226	0.061896
1.27325	0.062003
1.274241	0.062048
1.275232	0.062069
1.276223	0.062131
1.277214	0.062236
1.278205	0.062376
1.279196	0.06256
1.280186	0.062728
1.281177	0.062812
1.282168	0.062826
1.283159	0.062828
1.28415	0.062855
1.285141	0.062897
1.286132	0.062893
1.287122	0.06279
1.288113	0.062622
1.289104	0.062457
1.290095	0.062289
1.291086	0.062226
1.292077	0.062357
1.293068	0.062511
1.294058	0.062535
1.295049	0.062445
1.29604	0.062305
1.297031	0.062177
1.298022	0.062106
1.299013	0.062112
1.300004	0.062185
1.300994	0.062314
1.301985	0.062471
1.302976	0.062617
1.303967	0.062702
1.304958	0.062747
1.305949	0.062809
1.30694	0.062897
1.30793	0.063017
1.308921	0.063142
1.309912	0.063189
1.310903	0.06318
1.311894	0.063169
1.312885	0.063171
1.313876	0.063229
1.314866	0.063335
1.315857	0.063417
1.316848	0.063458
1.317839	0.063483
1.31883	0.063506
1.319821	0.063521
1.320812	0.063546
1.321802	0.063583
1.322793	0.063601
1.323784	0.063594
1.324775	0.063583
1.325766	0.06359
1.326757	0.063624
1.327748	0.063666
1.328738	0.063741
1.329729	0.063863
1.33072	0.063973
1.331711	0.063985
1.332702	0.063894
1.333693	0.063797
1.334684	0.06379
1.335674	0.063862
1.336665	0.063995
1.337656	0.064182
1.338647	0.064357
1.339638	0.064467
1.340629	0.064501
1.34162	0.064475
1.34261	0.064474
1.343601	0.064557
1.344592	0.064683
1.345583	0.064769
1.346574	0.064798
1.347565	0.064852
1.348556	0.06497
1.349546	0.065071
1.350537	0.0651
1.351528	0.065079
1.352519	0.065085
1.35351	0.065137
1.354501	0.065161
1.355491	0.065151
1.356482	0.06515
1.357473	0.065165
1.358464	0.065248
1.359455	0.065403
1.360446	0.065613
1.361437	0.065893
1.362427	0.066062
1.363418	0.066075
1.364409	0.066003
1.3654	0.065836
1.366391	0.065718
1.367382	0.065683
1.368373	0.065684
1.369363	0.065717
1.370354	0.0657
1.371345	0.065612
1.372336	0.06555
1.373327	0.06556
1.374318	0.065596
1.375309	0.0656
1.376299	0.065543
1.37729	0.065444
1.378281	0.065352
1.379272	0.065337
1.380263	0.065442
1.381254	0.065585
1.382245	0.065631
1.383235	0.065552
1.384226	0.065436
